,statistic,date,fertiliser_type,unit,value,month_year,month,year
8933,Fertiliser Price,2011-01-01,Compound 0-7-30,Euro per Tonne,405.0,2011-01,1,2011
8934,Fertiliser Price,2011-01-01,Compound 7-6-17,Euro per Tonne,,2011-01,1,2011
8935,Fertiliser Price,2011-01-01,Compound 10-10-20,Euro per Tonne,446.0,2011-01,1,2011
8936,Fertiliser Price,2011-01-01,Compound 14-7-14,Euro per Tonne,415.0,2011-01,1,2011
8937,Fertiliser Price,2011-01-01,Compound 18-6-12,Euro per Tonne,400.0,2011-01,1,2011
8938,Fertiliser Price,2011-01-01,Compound 24-2.5-10,Euro per Tonne,419.0,2011-01,1,2011
8939,Fertiliser Price,2011-01-01,Compound 27-2.5-5,Euro per Tonne,396.0,2011-01,1,2011
8940,Fertiliser Price,2011-01-01,Sulphate of Potash (42% K),Euro per Tonne,522.0,2011-01,1,2011
8941,Fertiliser Price,2011-01-01,Compound 8-5-18,Euro per Tonne,429.0,2011-01,1,2011
8942,Fertiliser Price,2011-01-01,Compound 20-4-10,Euro per Tonne,383.0,2011-01,1,2011
8943,Fertiliser Price,2011-01-01,Sulphate of Ammonia (21%),Euro per Tonne,,2011-01,1,2011
8944,Fertiliser Price,2011-01-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2011-01,1,2011
8945,Fertiliser Price,2011-01-01,Compound 10-5-25,Euro per Tonne,,2011-01,1,2011
8946,Fertiliser Price,2011-01-01,Compound 13-6-20,Euro per Tonne,,2011-01,1,2011
8947,Fertiliser Price,2011-01-01,Compound 15-3-20,Euro per Tonne,,2011-01,1,2011
8948,Fertiliser Price,2011-01-01,Compound 24-2.2-10,Euro per Tonne,,2011-01,1,2011
8949,Fertiliser Price,2011-01-01,Compound 24-2.2-4.5,Euro per Tonne,,2011-01,1,2011
8950,Fertiliser Price,2011-01-01,Compound 19-0-15,Euro per Tonne,,2011-01,1,2011
8951,Fertiliser Price,2011-01-01,Compound 25-4-0,Euro per Tonne,,2011-01,1,2011
8952,Fertiliser Price,2011-02-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,329.0,2011-02,2,2011
8953,Fertiliser Price,2011-02-01,Urea (46% N),Euro per Tonne,401.0,2011-02,2,2011
8954,Fertiliser Price,2011-02-01,Granular Superphosphate (16% P),Euro per Tonne,,2011-02,2,2011
8955,Fertiliser Price,2011-02-01,Muriate of Potash (50% K),Euro per Tonne,450.0,2011-02,2,2011
8956,Fertiliser Price,2011-02-01,Compound 0-10-20,Euro per Tonne,410.0,2011-02,2,2011
8957,Fertiliser Price,2011-02-01,Compound 0-7-30,Euro per Tonne,419.0,2011-02,2,2011
8958,Fertiliser Price,2011-02-01,Compound 7-6-17,Euro per Tonne,,2011-02,2,2011
8959,Fertiliser Price,2011-02-01,Compound 10-10-20,Euro per Tonne,471.0,2011-02,2,2011
8960,Fertiliser Price,2011-02-01,Compound 14-7-14,Euro per Tonne,432.0,2011-02,2,2011
8961,Fertiliser Price,2011-02-01,Compound 18-6-12,Euro per Tonne,424.0,2011-02,2,2011
8962,Fertiliser Price,2011-02-01,Compound 24-2.5-10,Euro per Tonne,433.0,2011-02,2,2011
8963,Fertiliser Price,2011-02-01,Compound 27-2.5-5,Euro per Tonne,414.0,2011-02,2,2011
8964,Fertiliser Price,2011-02-01,Sulphate of Potash (42% K),Euro per Tonne,520.0,2011-02,2,2011
8965,Fertiliser Price,2011-02-01,Compound 8-5-18,Euro per Tonne,435.0,2011-02,2,2011
8966,Fertiliser Price,2011-02-01,Compound 20-4-10,Euro per Tonne,416.0,2011-02,2,2011
8967,Fertiliser Price,2011-02-01,Sulphate of Ammonia (21%),Euro per Tonne,,2011-02,2,2011
8968,Fertiliser Price,2011-02-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2011-02,2,2011
8969,Fertiliser Price,2011-02-01,Compound 10-5-25,Euro per Tonne,,2011-02,2,2011
8970,Fertiliser Price,2011-02-01,Compound 13-6-20,Euro per Tonne,,2011-02,2,2011
8971,Fertiliser Price,2011-02-01,Compound 15-3-20,Euro per Tonne,,2011-02,2,2011
8972,Fertiliser Price,2011-02-01,Compound 24-2.2-10,Euro per Tonne,,2011-02,2,2011
8973,Fertiliser Price,2011-02-01,Compound 24-2.2-4.5,Euro per Tonne,,2011-02,2,2011
8974,Fertiliser Price,2011-02-01,Compound 19-0-15,Euro per Tonne,,2011-02,2,2011
8975,Fertiliser Price,2011-02-01,Compound 25-4-0,Euro per Tonne,,2011-02,2,2011
8976,Fertiliser Price,2011-03-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,331.0,2011-03,3,2011
8977,Fertiliser Price,2011-03-01,Urea (46% N),Euro per Tonne,402.0,2011-03,3,2011
8978,Fertiliser Price,2011-03-01,Granular Superphosphate (16% P),Euro per Tonne,,2011-03,3,2011
8979,Fertiliser Price,2011-03-01,Muriate of Potash (50% K),Euro per Tonne,454.0,2011-03,3,2011
8980,Fertiliser Price,2011-03-01,Compound 0-10-20,Euro per Tonne,424.0,2011-03,3,2011
8981,Fertiliser Price,2011-03-01,Compound 0-7-30,Euro per Tonne,434.0,2011-03,3,2011
8982,Fertiliser Price,2011-03-01,Compound 7-6-17,Euro per Tonne,,2011-03,3,2011
8983,Fertiliser Price,2011-03-01,Compound 10-10-20,Euro per Tonne,475.0,2011-03,3,2011
8984,Fertiliser Price,2011-03-01,Compound 14-7-14,Euro per Tonne,434.0,2011-03,3,2011
8985,Fertiliser Price,2011-03-01,Compound 18-6-12,Euro per Tonne,428.0,2011-03,3,2011
8986,Fertiliser Price,2011-03-01,Compound 24-2.5-10,Euro per Tonne,435.0,2011-03,3,2011
8987,Fertiliser Price,2011-03-01,Compound 27-2.5-5,Euro per Tonne,420.0,2011-03,3,2011
8988,Fertiliser Price,2011-03-01,Sulphate of Potash (42% K),Euro per Tonne,520.0,2011-03,3,2011
8989,Fertiliser Price,2011-03-01,Compound 8-5-18,Euro per Tonne,436.0,2011-03,3,2011
8990,Fertiliser Price,2011-03-01,Compound 20-4-10,Euro per Tonne,419.0,2011-03,3,2011
8991,Fertiliser Price,2011-03-01,Sulphate of Ammonia (21%),Euro per Tonne,,2011-03,3,2011
8992,Fertiliser Price,2011-03-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2011-03,3,2011
8993,Fertiliser Price,2011-03-01,Compound 10-5-25,Euro per Tonne,,2011-03,3,2011
8994,Fertiliser Price,2011-03-01,Compound 13-6-20,Euro per Tonne,,2011-03,3,2011
8995,Fertiliser Price,2011-03-01,Compound 15-3-20,Euro per Tonne,,2011-03,3,2011
8996,Fertiliser Price,2011-03-01,Compound 24-2.2-10,Euro per Tonne,,2011-03,3,2011
8997,Fertiliser Price,2011-03-01,Compound 24-2.2-4.5,Euro per Tonne,,2011-03,3,2011
8998,Fertiliser Price,2011-03-01,Compound 19-0-15,Euro per Tonne,,2011-03,3,2011
8999,Fertiliser Price,2011-03-01,Compound 25-4-0,Euro per Tonne,,2011-03,3,2011
9000,Fertiliser Price,2011-04-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,329.0,2011-04,4,2011
9001,Fertiliser Price,2011-04-01,Urea (46% N),Euro per Tonne,399.0,2011-04,4,2011
9002,Fertiliser Price,2011-04-01,Granular Superphosphate (16% P),Euro per Tonne,,2011-04,4,2011
9003,Fertiliser Price,2011-04-01,Muriate of Potash (50% K),Euro per Tonne,454.0,2011-04,4,2011
9004,Fertiliser Price,2011-04-01,Compound 0-10-20,Euro per Tonne,424.0,2011-04,4,2011
9005,Fertiliser Price,2011-04-01,Compound 0-7-30,Euro per Tonne,430.0,2011-04,4,2011
9006,Fertiliser Price,2011-04-01,Compound 7-6-17,Euro per Tonne,,2011-04,4,2011
9007,Fertiliser Price,2011-04-01,Compound 10-10-20,Euro per Tonne,472.0,2011-04,4,2011
9008,Fertiliser Price,2011-04-01,Compound 14-7-14,Euro per Tonne,434.0,2011-04,4,2011
9009,Fertiliser Price,2011-04-01,Compound 18-6-12,Euro per Tonne,426.0,2011-04,4,2011
9010,Fertiliser Price,2011-04-01,Compound 24-2.5-10,Euro per Tonne,432.0,2011-04,4,2011
9011,Fertiliser Price,2011-04-01,Compound 27-2.5-5,Euro per Tonne,417.0,2011-04,4,2011
9012,Fertiliser Price,2011-04-01,Sulphate of Potash (42% K),Euro per Tonne,520.0,2011-04,4,2011
9013,Fertiliser Price,2011-04-01,Compound 8-5-18,Euro per Tonne,436.0,2011-04,4,2011
9014,Fertiliser Price,2011-04-01,Compound 20-4-10,Euro per Tonne,419.0,2011-04,4,2011
9015,Fertiliser Price,2011-04-01,Sulphate of Ammonia (21%),Euro per Tonne,,2011-04,4,2011
9016,Fertiliser Price,2011-04-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2011-04,4,2011
9017,Fertiliser Price,2011-04-01,Compound 10-5-25,Euro per Tonne,,2011-04,4,2011
9018,Fertiliser Price,2011-04-01,Compound 13-6-20,Euro per Tonne,,2011-04,4,2011
9019,Fertiliser Price,2011-04-01,Compound 15-3-20,Euro per Tonne,,2011-04,4,2011
9020,Fertiliser Price,2011-04-01,Compound 24-2.2-10,Euro per Tonne,,2011-04,4,2011
9021,Fertiliser Price,2011-04-01,Compound 24-2.2-4.5,Euro per Tonne,,2011-04,4,2011
9022,Fertiliser Price,2011-04-01,Compound 19-0-15,Euro per Tonne,,2011-04,4,2011
9023,Fertiliser Price,2011-04-01,Compound 25-4-0,Euro per Tonne,,2011-04,4,2011
9024,Fertiliser Price,2011-05-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,328.0,2011-05,5,2011
9025,Fertiliser Price,2011-05-01,Urea (46% N),Euro per Tonne,399.0,2011-05,5,2011
9026,Fertiliser Price,2011-05-01,Granular Superphosphate (16% P),Euro per Tonne,,2011-05,5,2011
9027,Fertiliser Price,2011-05-01,Muriate of Potash (50% K),Euro per Tonne,454.0,2011-05,5,2011
9028,Fertiliser Price,2011-05-01,Compound 0-10-20,Euro per Tonne,425.0,2011-05,5,2011
9029,Fertiliser Price,2011-05-01,Compound 0-7-30,Euro per Tonne,431.0,2011-05,5,2011
9030,Fertiliser Price,2011-05-01,Compound 7-6-17,Euro per Tonne,,2011-05,5,2011
9031,Fertiliser Price,2011-05-01,Compound 10-10-20,Euro per Tonne,472.0,2011-05,5,2011
9032,Fertiliser Price,2011-05-01,Compound 14-7-14,Euro per Tonne,433.0,2011-05,5,2011
9033,Fertiliser Price,2011-05-01,Compound 18-6-12,Euro per Tonne,428.0,2011-05,5,2011
9034,Fertiliser Price,2011-05-01,Compound 24-2.5-10,Euro per Tonne,432.0,2011-05,5,2011
9035,Fertiliser Price,2011-05-01,Compound 27-2.5-5,Euro per Tonne,425.0,2011-05,5,2011
9036,Fertiliser Price,2011-05-01,Sulphate of Potash (42% K),Euro per Tonne,520.0,2011-05,5,2011
9037,Fertiliser Price,2011-05-01,Compound 8-5-18,Euro per Tonne,436.0,2011-05,5,2011
9038,Fertiliser Price,2011-05-01,Compound 20-4-10,Euro per Tonne,419.0,2011-05,5,2011
9039,Fertiliser Price,2011-05-01,Sulphate of Ammonia (21%),Euro per Tonne,,2011-05,5,2011
9040,Fertiliser Price,2011-05-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2011-05,5,2011
9041,Fertiliser Price,2011-05-01,Compound 10-5-25,Euro per Tonne,,2011-05,5,2011
9042,Fertiliser Price,2011-05-01,Compound 13-6-20,Euro per Tonne,,2011-05,5,2011
9043,Fertiliser Price,2011-05-01,Compound 15-3-20,Euro per Tonne,,2011-05,5,2011
9044,Fertiliser Price,2011-05-01,Compound 24-2.2-10,Euro per Tonne,,2011-05,5,2011
9045,Fertiliser Price,2011-05-01,Compound 24-2.2-4.5,Euro per Tonne,,2011-05,5,2011
9046,Fertiliser Price,2011-05-01,Compound 19-0-15,Euro per Tonne,,2011-05,5,2011
9047,Fertiliser Price,2011-05-01,Compound 25-4-0,Euro per Tonne,,2011-05,5,2011
9048,Fertiliser Price,2011-06-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,328.0,2011-06,6,2011
9049,Fertiliser Price,2011-06-01,Urea (46% N),Euro per Tonne,398.0,2011-06,6,2011
9050,Fertiliser Price,2011-06-01,Granular Superphosphate (16% P),Euro per Tonne,,2011-06,6,2011
9051,Fertiliser Price,2011-06-01,Muriate of Potash (50% K),Euro per Tonne,454.0,2011-06,6,2011
9052,Fertiliser Price,2011-06-01,Compound 0-10-20,Euro per Tonne,425.0,2011-06,6,2011
9053,Fertiliser Price,2011-06-01,Compound 0-7-30,Euro per Tonne,431.0,2011-06,6,2011
9054,Fertiliser Price,2011-06-01,Compound 7-6-17,Euro per Tonne,,2011-06,6,2011
9055,Fertiliser Price,2011-06-01,Compound 10-10-20,Euro per Tonne,473.0,2011-06,6,2011
9056,Fertiliser Price,2011-06-01,Compound 14-7-14,Euro per Tonne,433.0,2011-06,6,2011
9057,Fertiliser Price,2011-06-01,Compound 18-6-12,Euro per Tonne,429.0,2011-06,6,2011
9058,Fertiliser Price,2011-06-01,Compound 24-2.5-10,Euro per Tonne,431.0,2011-06,6,2011
9059,Fertiliser Price,2011-06-01,Compound 27-2.5-5,Euro per Tonne,424.0,2011-06,6,2011
9060,Fertiliser Price,2011-06-01,Sulphate of Potash (42% K),Euro per Tonne,520.0,2011-06,6,2011
9061,Fertiliser Price,2011-06-01,Compound 8-5-18,Euro per Tonne,436.0,2011-06,6,2011
9062,Fertiliser Price,2011-06-01,Compound 20-4-10,Euro per Tonne,418.0,2011-06,6,2011
9063,Fertiliser Price,2011-06-01,Sulphate of Ammonia (21%),Euro per Tonne,,2011-06,6,2011
9064,Fertiliser Price,2011-06-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2011-06,6,2011
9065,Fertiliser Price,2011-06-01,Compound 10-5-25,Euro per Tonne,,2011-06,6,2011
9066,Fertiliser Price,2011-06-01,Compound 13-6-20,Euro per Tonne,,2011-06,6,2011
9067,Fertiliser Price,2011-06-01,Compound 15-3-20,Euro per Tonne,,2011-06,6,2011
9068,Fertiliser Price,2011-06-01,Compound 24-2.2-10,Euro per Tonne,,2011-06,6,2011
9069,Fertiliser Price,2011-06-01,Compound 24-2.2-4.5,Euro per Tonne,,2011-06,6,2011
9070,Fertiliser Price,2011-06-01,Compound 19-0-15,Euro per Tonne,,2011-06,6,2011
9071,Fertiliser Price,2011-06-01,Compound 25-4-0,Euro per Tonne,,2011-06,6,2011
9072,Fertiliser Price,2011-07-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,327.0,2011-07,7,2011
9073,Fertiliser Price,2011-07-01,Urea (46% N),Euro per Tonne,399.0,2011-07,7,2011
9074,Fertiliser Price,2011-07-01,Granular Superphosphate (16% P),Euro per Tonne,,2011-07,7,2011
9075,Fertiliser Price,2011-07-01,Muriate of Potash (50% K),Euro per Tonne,456.0,2011-07,7,2011
9076,Fertiliser Price,2011-07-01,Compound 0-10-20,Euro per Tonne,425.0,2011-07,7,2011
9077,Fertiliser Price,2011-07-01,Compound 0-7-30,Euro per Tonne,432.0,2011-07,7,2011
9078,Fertiliser Price,2011-07-01,Compound 7-6-17,Euro per Tonne,,2011-07,7,2011
9079,Fertiliser Price,2011-07-01,Compound 10-10-20,Euro per Tonne,474.0,2011-07,7,2011
9080,Fertiliser Price,2011-07-01,Compound 14-7-14,Euro per Tonne,432.0,2011-07,7,2011
9081,Fertiliser Price,2011-07-01,Compound 18-6-12,Euro per Tonne,427.0,2011-07,7,2011
9082,Fertiliser Price,2011-07-01,Compound 24-2.5-10,Euro per Tonne,430.0,2011-07,7,2011
9083,Fertiliser Price,2011-07-01,Compound 27-2.5-5,Euro per Tonne,425.0,2011-07,7,2011
9084,Fertiliser Price,2011-07-01,Sulphate of Potash (42% K),Euro per Tonne,520.0,2011-07,7,2011
9085,Fertiliser Price,2011-07-01,Compound 8-5-18,Euro per Tonne,436.0,2011-07,7,2011
9086,Fertiliser Price,2011-07-01,Compound 20-4-10,Euro per Tonne,418.0,2011-07,7,2011
9087,Fertiliser Price,2011-07-01,Sulphate of Ammonia (21%),Euro per Tonne,,2011-07,7,2011
9088,Fertiliser Price,2011-07-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2011-07,7,2011
9089,Fertiliser Price,2011-07-01,Compound 10-5-25,Euro per Tonne,,2011-07,7,2011
9090,Fertiliser Price,2011-07-01,Compound 13-6-20,Euro per Tonne,,2011-07,7,2011
9091,Fertiliser Price,2011-07-01,Compound 15-3-20,Euro per Tonne,,2011-07,7,2011
9092,Fertiliser Price,2011-07-01,Compound 24-2.2-10,Euro per Tonne,,2011-07,7,2011
9093,Fertiliser Price,2011-07-01,Compound 24-2.2-4.5,Euro per Tonne,,2011-07,7,2011
9094,Fertiliser Price,2011-07-01,Compound 19-0-15,Euro per Tonne,,2011-07,7,2011
9095,Fertiliser Price,2011-07-01,Compound 25-4-0,Euro per Tonne,,2011-07,7,2011
9096,Fertiliser Price,2011-08-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,326.0,2011-08,8,2011
9097,Fertiliser Price,2011-08-01,Urea (46% N),Euro per Tonne,399.0,2011-08,8,2011
9098,Fertiliser Price,2011-08-01,Granular Superphosphate (16% P),Euro per Tonne,,2011-08,8,2011
9099,Fertiliser Price,2011-08-01,Muriate of Potash (50% K),Euro per Tonne,454.0,2011-08,8,2011
9100,Fertiliser Price,2011-08-01,Compound 0-10-20,Euro per Tonne,428.0,2011-08,8,2011
9101,Fertiliser Price,2011-08-01,Compound 0-7-30,Euro per Tonne,434.0,2011-08,8,2011
9102,Fertiliser Price,2011-08-01,Compound 7-6-17,Euro per Tonne,,2011-08,8,2011
9103,Fertiliser Price,2011-08-01,Compound 10-10-20,Euro per Tonne,476.0,2011-08,8,2011
9104,Fertiliser Price,2011-08-01,Compound 14-7-14,Euro per Tonne,432.0,2011-08,8,2011
9105,Fertiliser Price,2011-08-01,Compound 18-6-12,Euro per Tonne,427.0,2011-08,8,2011
9106,Fertiliser Price,2011-08-01,Compound 24-2.5-10,Euro per Tonne,430.0,2011-08,8,2011
9107,Fertiliser Price,2011-08-01,Compound 27-2.5-5,Euro per Tonne,425.0,2011-08,8,2011
9108,Fertiliser Price,2011-08-01,Sulphate of Potash (42% K),Euro per Tonne,517.0,2011-08,8,2011
9109,Fertiliser Price,2011-08-01,Compound 8-5-18,Euro per Tonne,436.0,2011-08,8,2011
9110,Fertiliser Price,2011-08-01,Compound 20-4-10,Euro per Tonne,418.0,2011-08,8,2011
9111,Fertiliser Price,2011-08-01,Sulphate of Ammonia (21%),Euro per Tonne,,2011-08,8,2011
9112,Fertiliser Price,2011-08-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2011-08,8,2011
9113,Fertiliser Price,2011-08-01,Compound 10-5-25,Euro per Tonne,,2011-08,8,2011
9114,Fertiliser Price,2011-08-01,Compound 13-6-20,Euro per Tonne,,2011-08,8,2011
9115,Fertiliser Price,2011-08-01,Compound 15-3-20,Euro per Tonne,,2011-08,8,2011
9116,Fertiliser Price,2011-08-01,Compound 24-2.2-10,Euro per Tonne,,2011-08,8,2011
9117,Fertiliser Price,2011-08-01,Compound 24-2.2-4.5,Euro per Tonne,,2011-08,8,2011
9118,Fertiliser Price,2011-08-01,Compound 19-0-15,Euro per Tonne,,2011-08,8,2011
9119,Fertiliser Price,2011-08-01,Compound 25-4-0,Euro per Tonne,,2011-08,8,2011
9120,Fertiliser Price,2011-09-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,326.0,2011-09,9,2011
9121,Fertiliser Price,2011-09-01,Urea (46% N),Euro per Tonne,401.0,2011-09,9,2011
9122,Fertiliser Price,2011-09-01,Granular Superphosphate (16% P),Euro per Tonne,,2011-09,9,2011
9123,Fertiliser Price,2011-09-01,Muriate of Potash (50% K),Euro per Tonne,454.0,2011-09,9,2011
9124,Fertiliser Price,2011-09-01,Compound 0-10-20,Euro per Tonne,428.0,2011-09,9,2011
9125,Fertiliser Price,2011-09-01,Compound 0-7-30,Euro per Tonne,434.0,2011-09,9,2011
9126,Fertiliser Price,2011-09-01,Compound 7-6-17,Euro per Tonne,,2011-09,9,2011
9127,Fertiliser Price,2011-09-01,Compound 10-10-20,Euro per Tonne,475.0,2011-09,9,2011
9128,Fertiliser Price,2011-09-01,Compound 14-7-14,Euro per Tonne,432.0,2011-09,9,2011
9129,Fertiliser Price,2011-09-01,Compound 18-6-12,Euro per Tonne,427.0,2011-09,9,2011
9130,Fertiliser Price,2011-09-01,Compound 24-2.5-10,Euro per Tonne,430.0,2011-09,9,2011
9131,Fertiliser Price,2011-09-01,Compound 27-2.5-5,Euro per Tonne,426.0,2011-09,9,2011
9132,Fertiliser Price,2011-09-01,Sulphate of Potash (42% K),Euro per Tonne,517.0,2011-09,9,2011
9133,Fertiliser Price,2011-09-01,Compound 8-5-18,Euro per Tonne,436.0,2011-09,9,2011
9134,Fertiliser Price,2011-09-01,Compound 20-4-10,Euro per Tonne,418.0,2011-09,9,2011
9135,Fertiliser Price,2011-09-01,Sulphate of Ammonia (21%),Euro per Tonne,,2011-09,9,2011
9136,Fertiliser Price,2011-09-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2011-09,9,2011
9137,Fertiliser Price,2011-09-01,Compound 10-5-25,Euro per Tonne,,2011-09,9,2011
9138,Fertiliser Price,2011-09-01,Compound 13-6-20,Euro per Tonne,,2011-09,9,2011
9139,Fertiliser Price,2011-09-01,Compound 15-3-20,Euro per Tonne,,2011-09,9,2011
9140,Fertiliser Price,2011-09-01,Compound 24-2.2-10,Euro per Tonne,,2011-09,9,2011
9141,Fertiliser Price,2011-09-01,Compound 24-2.2-4.5,Euro per Tonne,,2011-09,9,2011
9142,Fertiliser Price,2011-09-01,Compound 19-0-15,Euro per Tonne,,2011-09,9,2011
9143,Fertiliser Price,2011-09-01,Compound 25-4-0,Euro per Tonne,,2011-09,9,2011
9144,Fertiliser Price,2011-10-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,329.0,2011-10,10,2011
9145,Fertiliser Price,2011-10-01,Urea (46% N),Euro per Tonne,405.0,2011-10,10,2011
9146,Fertiliser Price,2011-10-01,Granular Superphosphate (16% P),Euro per Tonne,,2011-10,10,2011
9147,Fertiliser Price,2011-10-01,Muriate of Potash (50% K),Euro per Tonne,462.0,2011-10,10,2011
9148,Fertiliser Price,2011-10-01,Compound 0-10-20,Euro per Tonne,432.0,2011-10,10,2011
9149,Fertiliser Price,2011-10-01,Compound 0-7-30,Euro per Tonne,438.0,2011-10,10,2011
9150,Fertiliser Price,2011-10-01,Compound 7-6-17,Euro per Tonne,,2011-10,10,2011
9151,Fertiliser Price,2011-10-01,Compound 10-10-20,Euro per Tonne,477.0,2011-10,10,2011
9152,Fertiliser Price,2011-10-01,Compound 14-7-14,Euro per Tonne,437.0,2011-10,10,2011
9153,Fertiliser Price,2011-10-01,Compound 18-6-12,Euro per Tonne,430.0,2011-10,10,2011
9154,Fertiliser Price,2011-10-01,Compound 24-2.5-10,Euro per Tonne,433.0,2011-10,10,2011
9155,Fertiliser Price,2011-10-01,Compound 27-2.5-5,Euro per Tonne,429.0,2011-10,10,2011
9156,Fertiliser Price,2011-10-01,Sulphate of Potash (42% K),Euro per Tonne,525.0,2011-10,10,2011
9157,Fertiliser Price,2011-10-01,Compound 8-5-18,Euro per Tonne,444.0,2011-10,10,2011
9158,Fertiliser Price,2011-10-01,Compound 20-4-10,Euro per Tonne,425.0,2011-10,10,2011
9159,Fertiliser Price,2011-10-01,Sulphate of Ammonia (21%),Euro per Tonne,,2011-10,10,2011
9160,Fertiliser Price,2011-10-01,Ammonium Sulphate Nitrate (26%),Euro per Tonne,,2011-10,10,2011
9161,Fertiliser Price,2011-10-01,Compound 10-5-25,Euro per Tonne,,2011-10,10,2011
9162,Fertiliser Price,2011-10-01,Compound 13-6-20,Euro per Tonne,,2011-10,10,2011
9163,Fertiliser Price,2011-10-01,Compound 15-3-20,Euro per Tonne,,2011-10,10,2011
9164,Fertiliser Price,2011-10-01,Compound 24-2.2-10,Euro per Tonne,,2011-10,10,2011
9165,Fertiliser Price,2011-10-01,Compound 24-2.2-4.5,Euro per Tonne,,2011-10,10,2011
9166,Fertiliser Price,2011-10-01,Compound 19-0-15,Euro per Tonne,,2011-10,10,2011
9167,Fertiliser Price,2011-10-01,Compound 25-4-0,Euro per Tonne,,2011-10,10,2011
9168,Fertiliser Price,2011-11-01,Calcium Ammonium Nitrate (27.5% N),Euro per Tonne,330.0,2011-11,11,2011
9169,Fertiliser Price,2011-11-01,Urea (46% N),Euro per Tonne,405.0,2011-11,11,2011
9170,Fertiliser Price,2011-11-01,Granular Superphosphate (16% P),Euro per Tonne,,2011-11,11,2011
9171,Fertiliser Price,2011-11-01,Muriate of Potash (50% K),Euro per Tonne,462.0,2011-11,11,2011
9172,Fertiliser Price,2011-11-01,Compound 0-10-20,Euro per Tonne,432.0,2011-11,11,2011
9173,Fertiliser Price,2011-11-01,Compound 0-7-30,Euro per Tonne,438.0,2011-11,11,2011
9174,Fertiliser Price,2011-11-01,Compound 7-6-17,Euro per Tonne,,2011-11,11,2011
9175,Fertiliser Price,2011-11-01,Compound 10-10-20,Euro per Tonne,477.0,2011-11,11,2011
9176,Fertiliser Price,2011-11-01,Compound 14-7-14,Euro per Tonne,437.0,2011-11,11,2011
9177,Fertiliser Price,2011-11-01,Compound 18-6-12,Euro per Tonne,430.0,2011-11,11,2011
9178,Fertiliser Price,2011-11-01,Compound 24-2.5-10,Euro per Tonne,434.0,2011-11,11,2011
9179,Fertiliser Price,2011-11-01,Compound 27-2.5-5,Euro per Tonne,429.0,2011-11,11,2011
9180,Fertiliser Price,2011-11-01,Sulphate of Potash (42% K),Euro per Tonne,525.0,2011-11,11,2011
9181,Fertiliser Price,2011-11-01,Compound 8-5-18,Euro per Tonne,444.0,2011-11,11,2011
9182,Fertiliser Price,2011-11-01,Compound 20-4-10,Euro per Tonne,425.0,2011-11,11,2011
9183,Fertiliser Price,2011-11-01,Sulphate of Ammonia (21%),Euro per Tonne,,2011-11,11,2011
