,date,fertiliser_type,fertiliser_price,month_year,month,year,phosphate_price,urea_price,milk_price,gas_price,potassium_price,consumer_price_index
10338,2015-11-01,Compound 13-6-20,384.8356687898089,2015-11,11,2015,114.89,245.25,0.322,1.94,280.48,-0.340726852487806
10339,2015-11-01,Compound 15-3-20,384.8356687898089,2015-11,11,2015,114.89,245.25,0.322,1.94,280.48,-0.340726852487806
10341,2015-11-01,Compound 24-2.2-4.5,383.0,2015-11,11,2015,114.89,245.25,0.322,1.94,280.48,-0.340726852487806
10342,2015-11-01,Compound 19-0-15,402.0,2015-11,11,2015,114.89,245.25,0.322,1.94,280.48,-0.340726852487806
10343,2015-11-01,Compound 25-4-0,403.0,2015-11,11,2015,114.89,245.25,0.322,1.94,280.48,-0.340726852487806
10344,2015-12-01,Calcium Ammonium Nitrate (27.5% N),310.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10345,2015-12-01,Urea (46% N),409.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10347,2015-12-01,Muriate of Potash (50% K),418.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10348,2015-12-01,Compound 0-10-20,408.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10349,2015-12-01,Compound 0-7-30,413.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10350,2015-12-01,Compound 7-6-17,485.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10351,2015-12-01,Compound 10-10-20,451.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10352,2015-12-01,Compound 14-7-14,429.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10353,2015-12-01,Compound 18-6-12,415.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10354,2015-12-01,Compound 24-2.5-10,427.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10355,2015-12-01,Compound 27-2.5-5,418.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10357,2015-12-01,Compound 8-5-18,427.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10358,2015-12-01,Compound 20-4-10,420.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10359,2015-12-01,Sulphate of Ammonia (21%),334.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10361,2015-12-01,Compound 10-5-25,384.8356687898089,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10362,2015-12-01,Compound 13-6-20,384.8356687898089,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10363,2015-12-01,Compound 15-3-20,384.8356687898089,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10365,2015-12-01,Compound 24-2.2-4.5,383.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10366,2015-12-01,Compound 19-0-15,402.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10367,2015-12-01,Compound 25-4-0,403.0,2015-12,12,2015,113.55,242.74,0.304,1.77,277.21,-0.283090353215284
10368,2016-01-01,Calcium Ammonium Nitrate (27.5% N),306.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10369,2016-01-01,Urea (46% N),396.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10371,2016-01-01,Muriate of Potash (50% K),416.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10372,2016-01-01,Compound 0-10-20,412.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10373,2016-01-01,Compound 0-7-30,417.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10374,2016-01-01,Compound 7-6-17,483.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10375,2016-01-01,Compound 10-10-20,451.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10376,2016-01-01,Compound 14-7-14,424.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10377,2016-01-01,Compound 18-6-12,412.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10378,2016-01-01,Compound 24-2.5-10,422.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10379,2016-01-01,Compound 27-2.5-5,412.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10381,2016-01-01,Compound 8-5-18,423.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10382,2016-01-01,Compound 20-4-10,405.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10383,2016-01-01,Sulphate of Ammonia (21%),322.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10385,2016-01-01,Compound 10-5-25,384.8356687898089,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10386,2016-01-01,Compound 13-6-20,384.8356687898089,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10387,2016-01-01,Compound 15-3-20,384.8356687898089,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10389,2016-01-01,Compound 24-2.2-4.5,380.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10390,2016-01-01,Compound 19-0-15,399.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10391,2016-01-01,Compound 25-4-0,399.0,2016-01,1,2016,112.92,215.4,0.301,2.09,277.68,-0.256533997157414
10392,2016-02-01,Calcium Ammonium Nitrate (27.5% N),302.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10393,2016-02-01,Urea (46% N),379.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10395,2016-02-01,Muriate of Potash (50% K),401.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10396,2016-02-01,Compound 0-10-20,408.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10397,2016-02-01,Compound 0-7-30,412.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10398,2016-02-01,Compound 7-6-17,497.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10399,2016-02-01,Compound 10-10-20,440.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10400,2016-02-01,Compound 14-7-14,418.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10401,2016-02-01,Compound 18-6-12,407.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10402,2016-02-01,Compound 24-2.5-10,415.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10403,2016-02-01,Compound 27-2.5-5,406.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10405,2016-02-01,Compound 8-5-18,417.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10406,2016-02-01,Compound 20-4-10,401.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10407,2016-02-01,Sulphate of Ammonia (21%),320.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10409,2016-02-01,Compound 10-5-25,384.8356687898089,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10410,2016-02-01,Compound 13-6-20,406.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10411,2016-02-01,Compound 15-3-20,404.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10413,2016-02-01,Compound 24-2.2-4.5,373.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10414,2016-02-01,Compound 19-0-15,394.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10415,2016-02-01,Compound 25-4-0,392.0,2016-02,2,2016,103.27,173.07,0.297,1.77,271.94,-0.337873376842032
10416,2016-03-01,Calcium Ammonium Nitrate (27.5% N),297.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10417,2016-03-01,Urea (46% N),372.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10419,2016-03-01,Muriate of Potash (50% K),400.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10420,2016-03-01,Compound 0-10-20,402.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10421,2016-03-01,Compound 0-7-30,405.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10422,2016-03-01,Compound 7-6-17,492.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10423,2016-03-01,Compound 10-10-20,438.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10424,2016-03-01,Compound 14-7-14,414.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10425,2016-03-01,Compound 18-6-12,404.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10426,2016-03-01,Compound 24-2.5-10,409.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10427,2016-03-01,Compound 27-2.5-5,401.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10429,2016-03-01,Compound 8-5-18,422.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10430,2016-03-01,Compound 20-4-10,399.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10431,2016-03-01,Sulphate of Ammonia (21%),318.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10433,2016-03-01,Compound 10-5-25,422.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10434,2016-03-01,Compound 13-6-20,416.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10435,2016-03-01,Compound 15-3-20,394.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10437,2016-03-01,Compound 24-2.2-4.5,366.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10438,2016-03-01,Compound 19-0-15,384.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10439,2016-03-01,Compound 25-4-0,389.0,2016-03,3,2016,103.18,181.8,0.252,1.53,271.69,-0.347451923034584
10440,2016-04-01,Calcium Ammonium Nitrate (27.5% N),284.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10441,2016-04-01,Urea (46% N),359.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10443,2016-04-01,Muriate of Potash (50% K),391.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10444,2016-04-01,Compound 0-10-20,397.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10445,2016-04-01,Compound 0-7-30,400.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10446,2016-04-01,Compound 7-6-17,475.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10447,2016-04-01,Compound 10-10-20,424.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10448,2016-04-01,Compound 14-7-14,396.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10449,2016-04-01,Compound 18-6-12,388.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10450,2016-04-01,Compound 24-2.5-10,394.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10451,2016-04-01,Compound 27-2.5-5,387.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10453,2016-04-01,Compound 8-5-18,406.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10454,2016-04-01,Compound 20-4-10,381.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10455,2016-04-01,Sulphate of Ammonia (21%),304.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10457,2016-04-01,Compound 10-5-25,388.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10458,2016-04-01,Compound 13-6-20,404.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10459,2016-04-01,Compound 15-3-20,382.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10461,2016-04-01,Compound 24-2.2-4.5,354.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10462,2016-04-01,Compound 19-0-15,368.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10463,2016-04-01,Compound 25-4-0,369.0,2016-04,4,2016,100.65,173.08,0.249,1.68,265.9,-0.281201117447589
10464,2016-05-01,Calcium Ammonium Nitrate (27.5% N),280.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10465,2016-05-01,Urea (46% N),359.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10467,2016-05-01,Muriate of Potash (50% K),394.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10468,2016-05-01,Compound 0-10-20,394.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10469,2016-05-01,Compound 0-7-30,397.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10470,2016-05-01,Compound 7-6-17,474.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10471,2016-05-01,Compound 10-10-20,419.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10472,2016-05-01,Compound 14-7-14,390.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10473,2016-05-01,Compound 18-6-12,384.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10474,2016-05-01,Compound 24-2.5-10,391.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10475,2016-05-01,Compound 27-2.5-5,383.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10477,2016-05-01,Compound 8-5-18,388.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10478,2016-05-01,Compound 20-4-10,373.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10479,2016-05-01,Sulphate of Ammonia (21%),293.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10481,2016-05-01,Compound 10-5-25,387.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10482,2016-05-01,Compound 13-6-20,401.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10483,2016-05-01,Compound 15-3-20,381.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10485,2016-05-01,Compound 24-2.2-4.5,346.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10486,2016-05-01,Compound 19-0-15,363.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10487,2016-05-01,Compound 25-4-0,362.0,2016-05,5,2016,97.63,175.28,0.247,1.7,266.39,-0.297414601726121
10488,2016-06-01,Calcium Ammonium Nitrate (27.5% N),255.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10489,2016-06-01,Urea (46% N),352.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10491,2016-06-01,Muriate of Potash (50% K),391.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10492,2016-06-01,Compound 0-10-20,388.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10493,2016-06-01,Compound 0-7-30,391.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10494,2016-06-01,Compound 7-6-17,470.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10495,2016-06-01,Compound 10-10-20,396.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10496,2016-06-01,Compound 14-7-14,371.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10497,2016-06-01,Compound 18-6-12,363.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10498,2016-06-01,Compound 24-2.5-10,368.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10499,2016-06-01,Compound 27-2.5-5,360.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10501,2016-06-01,Compound 8-5-18,386.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10502,2016-06-01,Compound 20-4-10,352.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10503,2016-06-01,Sulphate of Ammonia (21%),270.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10505,2016-06-01,Compound 10-5-25,379.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10506,2016-06-01,Compound 13-6-20,397.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10507,2016-06-01,Compound 15-3-20,367.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10509,2016-06-01,Compound 24-2.2-4.5,327.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10510,2016-06-01,Compound 19-0-15,347.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10511,2016-06-01,Compound 25-4-0,343.0,2016-06,6,2016,98.42,127.03,0.243,2.29,268.53,-0.235356262484346
10512,2016-07-01,Calcium Ammonium Nitrate (27.5% N),243.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10513,2016-07-01,Urea (46% N),342.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10515,2016-07-01,Muriate of Potash (50% K),387.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10516,2016-07-01,Compound 0-10-20,379.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10517,2016-07-01,Compound 0-7-30,383.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10518,2016-07-01,Compound 7-6-17,466.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10519,2016-07-01,Compound 10-10-20,388.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10520,2016-07-01,Compound 14-7-14,360.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10521,2016-07-01,Compound 18-6-12,354.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10522,2016-07-01,Compound 24-2.5-10,356.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10523,2016-07-01,Compound 27-2.5-5,348.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10525,2016-07-01,Compound 8-5-18,379.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10526,2016-07-01,Compound 20-4-10,343.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10527,2016-07-01,Sulphate of Ammonia (21%),261.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10529,2016-07-01,Compound 10-5-25,384.8356687898089,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10530,2016-07-01,Compound 13-6-20,384.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10531,2016-07-01,Compound 15-3-20,364.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10533,2016-07-01,Compound 24-2.2-4.5,318.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10534,2016-07-01,Compound 19-0-15,333.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10535,2016-07-01,Compound 25-4-0,333.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556335423
10536,2016-08-01,Calcium Ammonium Nitrate (27.5% N),229.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10537,2016-08-01,Urea (46% N),337.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10539,2016-08-01,Muriate of Potash (50% K),382.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10540,2016-08-01,Compound 0-10-20,381.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10541,2016-08-01,Compound 0-7-30,385.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10542,2016-08-01,Compound 7-6-17,464.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10543,2016-08-01,Compound 10-10-20,377.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10544,2016-08-01,Compound 14-7-14,355.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10545,2016-08-01,Compound 18-6-12,339.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10546,2016-08-01,Compound 24-2.5-10,342.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10547,2016-08-01,Compound 27-2.5-5,332.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10549,2016-08-01,Compound 8-5-18,376.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10550,2016-08-01,Compound 20-4-10,325.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10551,2016-08-01,Sulphate of Ammonia (21%),256.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10553,2016-08-01,Compound 10-5-25,384.8356687898089,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10554,2016-08-01,Compound 13-6-20,381.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10555,2016-08-01,Compound 15-3-20,384.8356687898089,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10557,2016-08-01,Compound 24-2.2-4.5,306.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10558,2016-08-01,Compound 19-0-15,325.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10559,2016-08-01,Compound 25-4-0,326.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.263964570106771
10560,2016-09-01,Calcium Ammonium Nitrate (27.5% N),224.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
10561,2016-09-01,Urea (46% N),334.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
10563,2016-09-01,Muriate of Potash (50% K),379.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
10564,2016-09-01,Compound 0-10-20,373.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
10565,2016-09-01,Compound 0-7-30,377.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
10566,2016-09-01,Compound 7-6-17,460.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
10567,2016-09-01,Compound 10-10-20,373.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
10568,2016-09-01,Compound 14-7-14,350.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
10569,2016-09-01,Compound 18-6-12,335.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
10570,2016-09-01,Compound 24-2.5-10,339.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
10571,2016-09-01,Compound 27-2.5-5,329.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
10573,2016-09-01,Compound 8-5-18,371.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
10574,2016-09-01,Compound 20-4-10,318.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
10575,2016-09-01,Sulphate of Ammonia (21%),255.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
10577,2016-09-01,Compound 10-5-25,384.8356687898089,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637225469
